# Directed graph (each unordered pair of nodes is saved once): Cit-HepTh.txt 
# Paper citation network of Arxiv High Energy Physics Theory category
# Nodes: 27770 Edges: 352807
# FromNodeId	ToNodeId
9707192	9409142
9707192	9411149
9707192	9505105
9707192	9507121
9707192	9507158
9707192	9512059
9707192	9604034
9707192	9604043
9707192	9605225
9707192	9607163
9707192	9611090
9707192	9611230
9707192	9612121
9707192	9612128
9707192	9612131
9707192	9702014
9707192	9702154
9707192	9702180
9707192	9703051
9707192	9703100
9707192	9703110
9707192	9703166
9707192	9703210
9707192	9704043
9707192	9704044
9707192	9704061
9707192	9704104
9707192	9704170
9707192	9704198
9707192	9705004
9707192	9705022
9707192	9705031
9707192	9705074
9707192	9705084
9707192	9705106
9707192	9705199
9707192	9705232
9707192	9706047
9707192	9706082
9707192	9706089
9707192	9706109
9707192	9706127
9707192	9706141
9707192	9706217
9707192	9707027
9903053	9301042
9903053	9308083
9903053	9308122
9903053	9311049
9903053	9402119
9903053	9406055
9903053	9411048
9903053	9508155
9903053	9512121
9903053	9603161
9903053	9606040
9903053	9607139
9903053	9608079
9903053	9609239
9903053	9610162
9903053	9612085
9903053	9701023
9903053	9701162
9903053	9705237
9903053	9706110
9903053	9707149
9903053	9711013
9903053	9802168
9903053	9809187
9903053	9812127
9904115	9410167
9904115	9501111
9904115	9503124
9904115	9505054
9904115	9505105
9904115	9505162
9904115	9507012
9904115	9507050
9904115	9507158
9904115	9508155
9904115	9511030
9904115	9511222
9904115	9601036
9904115	9602022
9904115	9602114
9904115	9602120
9904115	9603003
9904115	9603161
9904115	9604030
9904115	9604034
9904115	9605222
9904115	9607207
9904115	9609239
9904115	9610154
9904115	9610162
9904115	9611137
9904115	9701162
9904115	9701165
9904115	9704097
9904115	9705030
9904115	9705044
9904115	9705104
9904115	9705220
9904115	9706005
9904115	9706110
9904115	9709146
9904115	9712028
9904115	9801057
9904115	9801139
9904115	9802202
9904115	9803224
9904115	9804176
9904115	9805189
9904115	9806094
9904115	9811217
9904115	9811228
9904115	9811240
9904115	9901162
9904115	9904114
9911220	9301042
9911220	9304026
9911220	9306096
9911220	9401029
9911220	9410177
9911220	9412236
9911220	9611053
9912123	9207094
9912123	9302103
9912123	9303046
9912123	9305115
9912123	9307158
9912123	9309140
9912123	9403119
9912123	9406055
9912123	9407190
9912123	9507115
9912123	9707192
9912123	9804131
9912123	9809197
9912123	9811131
9912123	9812127
9912123	9906200
2223	1084
2223	2211
2223	9501068
2223	9510017
2223	9510135
2223	9510161
2223	9512059
2223	9512062
2223	9602064
2223	9605033
2223	9803194
2223	9805019
2223	9805170
2223	9807138
2223	9808141
2223	9810188
2223	9812031
2223	9812135
2223	9901159
2223	9904207
2223	9908142
2223	9909062
2223	9911116
2223	9912249
9807138	9403040
9807138	9510017
9807138	9511194
9807138	9604091
9807138	9604156
9807138	9611050
9807138	9701137
9807138	9704006
9807138	9805019
9807138	9805170
2224	9806183
2225	2122
2225	9204094
2225	9306028
2225	9310130
2225	9409108
2225	9507010
2225	9601113
2225	9605065
2225	9607046
2225	9612154
2225	9706017
2225	9709034
2225	9710019
2225	9712111
2225	9909065
2225	9911216
9507010	9206003
9507010	9211053
9507010	9306028
9507010	9306044
9507010	9308057
9507010	9310130
9507010	9312169
9507010	9405014
9507010	9501028
9507010	9501029
9507010	9501059
9601113	9204064
9601113	9205055
9601113	9206003
9601113	9208066
9601113	9208067
9601113	9209130
9601113	9211053
9601113	9211066
9601113	9305100
9601113	9306044
9601113	9307196
9601113	9308057
9601113	9310130
9601113	9405014
9601113	9410117
9601113	9501006
9601113	9501028
9601113	9501029
9601113	9501059
9601113	9507010
9601113	9510171
9601113	9601040
9605065	9306028
9605065	9306044
9605065	9308057
9605065	9310130
9605065	9405014
9605065	9410117
9605065	9507010
9605065	9601113
9605065	9603011
9607046	9306044
9607046	9308057
9607046	9405014
9607046	9410117
9607046	9501029
9607046	9501059
9607046	9507010
9607046	9605065
9612154	9205084
9612154	9312207
9612154	9501017
9612154	9507010
9612154	9511209
9612154	9601113
9612154	9606072
9612154	9607046
9706017	9205084
9706017	9306028
9706017	9310130
9706017	9312207
9706017	9507010
9706017	9511209
9706017	9601113
9706017	9605065
9706017	9606072
9706017	9607046
9706017	9611238
9706017	9612154
9706017	9703026
9909065	9205084
9909065	9306028
9909065	9312169
9909065	9312207
9909065	9507010
9909065	9511209
9909065	9605065
9909065	9606072
9909065	9607154
9909065	9610003
9909065	9706017
9909065	9709034
9911216	9312169
9911216	9507010
9911216	9605065
9911216	9607154
9911216	9610003
9911216	9709034
9911216	9710019
9911216	9909065
2226	2066
2226	2091
2226	2092
2226	2192
2226	9711200
2226	9802109
2226	9802150
2226	9804058
2226	9804083
2226	9805015
2226	9806216
2226	9810126
2226	9810206
2226	9812035
2226	9901109
2226	9903190
2226	9904017
2226	9905104
2226	9906064
2226	9906194
2226	9906201
2226	9906224
2226	9907079
2226	9908116
2226	9908175
2226	9908196
2226	9909047
2226	9909134
2226	9911040
2226	9911055
2226	9911160
2226	9911222
2226	9912012
2226	9912122
2226	9912132
9805015	9307010
9805015	9310032
9805015	9511065
9805015	9703196
9805015	9705088
9805015	9708042
9805015	9711035
9805015	9804101
9806216	9707044
9806216	9711200
9806216	9802109
9806216	9802150
9806216	9803028
9806216	9803251
9806216	9804035
9806216	9804058
9806216	9804083
9806216	9804099
9806216	9804182
9806216	9805105
9806216	9805145
9806216	9805162
9806216	9806074
9806216	9806140
9907079	9409089
9907079	9711200
9907079	9802109
9907079	9802150
9907079	9803251
9907079	9804035
9907079	9804058
9907079	9804083
9907079	9805145
9907079	9805162
9907079	9805171
9907079	9806074
9907079	9807046
9907079	9809009
9907079	9809132
9907079	9810151
9907079	9812238
9907079	9902123
9907079	9902137
9907079	9905048
9907079	9905104
9907079	9906077
9908196	9711200
9908196	9802109
9908196	9802150
9908196	9803131
9908196	9805129
9908196	9806021
9908196	9806125
9908196	9806128
9908196	9806171
9908196	9809106
9908196	9810186
9908196	9810225
9908196	9811120
9908196	9811156
9908196	9812121
9908196	9901056
9908196	9902067
9908196	9908175
9911160	2226
9911160	3289
9911160	9711200
9911160	9802109
9911160	9802150
9911160	9806074
9911160	9808017
9911160	9811120
9911160	9811167
9911160	9905104
9911160	9905111
9911160	9906194
9911160	9906201
9911160	9906224
9911160	9907204
9911160	9912073
9912122	9611024
9912122	9611145
9912122	9808004
9912122	9809192
9912122	9811149
9912122	9903059
9912122	9905005
9912122	9906167
9912122	9908014
9912122	9910255
2227	9912067
2228	1002
2228	1071
2228	1159
2228	2054
2228	9207091
2228	9510209
2228	9602070
2228	9603142
2228	9711200
2228	9802109
2228	9802150
2228	9803061
2228	9803131
2228	9803235
2228	9806051
2228	9904017
2228	9905111
2228	9906064
2228	9909058
2228	9909203
2228	9910021
2228	9911240
2228	9912027
2228	9912053
9803061	9207060
9803061	9306052
9803061	9307049
9803061	9308075
9803061	9405124
9803061	9407118
9803061	9410073
9803061	9410237
9803061	9412184
9803061	9502065
9803061	9504081
9803061	9510017
9803061	9510135
9803061	9511162
9803061	9512012
9803061	9602140
9803061	9607164
9803061	9704186
9803061	9708055
9803061	9711138
9803061	9711200
9803061	9712073
9803061	9712239
9803061	9801019
9803061	9801076
9803061	9801206
9803061	9802042
9803061	9802047
9803061	9802109
9803061	9802116
9803061	9802150
9803061	9802183
9803061	9802195
9803061	9802198
9803061	9802203
9803061	9803001
9803061	9803002
9803061	9803015
9803061	9803039
2229	9403155
2229	9406178
2229	9410237
2229	9602162
2229	9705122
2229	9811256
2229	9903170
2229	9904188
9406178	9210021
9406178	9308112
9406178	9308154
9406178	9309039
9406178	9401139
9602162	9209076
9602162	9210015
9602162	9210021
9602162	9302033
9602162	9303038
9602162	9308154
9602162	9309039
9602162	9401006
9602162	9401139
9602162	9402031
9602162	9403155
9602162	9406082
9602162	9406206
9602162	9410237
9602162	9411003
9602162	9502122
9602162	9503045
9602162	9503226
9602162	9507014
9602162	9509095
9602162	9509123
9602162	9510092
9602162	9511024
9602162	9511061
9602162	9512025
9602162	9512040
9602162	9512124
9705122	9210021
9705122	9308154
9705122	9407087
9705122	9408099
9705122	9410167
9705122	9502122
9705122	9508043
9705122	9508089
9705122	9508090
9705122	9509066
9705122	9509095
9705122	9510023
9705122	9512025
9705122	9603086
9705122	9607050
9705122	9608090
9811256	9207016
9811256	9210021
9811256	9308154
9811256	9309039
9811256	9310145
9811256	9403155
9811256	9406206
9811256	9409011
9811256	9502122
9811256	9503045
9811256	9509019
9811256	9509095
9811256	9509123
9811256	9512025
9811256	9512040
9811256	9512124
9811256	9605212
9811256	9611199
9811256	9710163
9903170	9210021
9903170	9308154
9903170	9309039
9903170	9402031
9903170	9403155
9903170	9409011
9903170	9503045
9903170	9509095
9903170	9509123
9903170	9512025
9903170	9512040
9903170	9512124
9903170	9602162
9903170	9605212
9903170	9610193
9903170	9705122
9903170	9710163
9903170	9803019
9903170	9808129
9903170	9811053
9903170	9811077
9903170	9811171
9903170	9811256
9903170	9902140
9904188	9303038
9904188	9307030
9904188	9401006
9904188	9402084
9904188	9406206
9904188	9407113
9904188	9502122
9904188	9503045
9904188	9503080
9904188	9509095
9904188	9512040
9904188	9602162
9904188	9602179
9904188	9606187
9904188	9704137
9904188	9710163
9904188	9803019
9904188	9806068
9904188	9811256
9904188	9903152
9904188	9903170
2230	1177
2230	2091
2230	2125
2230	2156
2230	9409089
2230	9711200
2230	9802109
2230	9802150
2230	9804035
2230	9804058
2230	9804182
2230	9805114
2230	9805171
2230	9806087
2230	9808017
2230	9810008
2230	9812032
2230	9901012
2230	9901021
2230	9901144
2230	9902121
2230	9903203
2230	9903238
2230	9904010
2230	9905104
2230	9905211
2230	9906030
2230	9906064
2230	9906127
2230	9906182
2230	9910023
2230	9910134
2230	9910267
2230	9911230
2230	9912001
9804182	9711138
9804182	9711200
9804182	9801076
9804182	9802042
9804182	9802047
9804182	9802109
9804182	9802116
9804182	9802126
9804182	9802150
9804182	9802183
9804182	9802195
9804182	9802198
9804182	9802203
9804182	9803001
9804182	9803002
9804182	9803013
9804182	9803015
9804182	9803023
9804182	9803028
9804182	9803039
9804182	9803051
9804182	9803053
9804182	9803060
9804182	9803068
9804182	9803077
9804182	9803082
9804182	9803090
9804182	9803109
9804182	9803119
9804182	9803131
9804182	9803138
9804182	9803167
9804182	9803174
9804182	9803220
9804182	9803231
9804182	9803251
9804182	9803263
9804182	9804006
9804182	9804035
9804182	9804058
9804182	9804083
9804182	9804113
9804182	9804141
9812032	9302047
9812032	9308075
9812032	9604089
9812032	9708005
9812032	9711200
9812032	9802109
9812032	9802150
9812032	9806087
9911230	9711200
9911230	9806087
9911230	9806216
9911230	9808079
9911230	9811005
9911230	9902121
9911230	9903203
9911230	9903229
9911230	9903238
9911230	9905111
9911230	9906127
9911230	9909197
9911230	9910040
9911230	9910124
9911230	9911060
2231	2038
2231	9301114
2231	9405190
2231	9411122
2231	9708051
2231	9803056
2231	9908042
2231	9908043
2231	9908062
2231	9912215
2232	1091
2232	9201067
2232	9202069
2232	9407087
2232	9408099
2232	9905133
2232	9905221
9905133	9201067
9905133	9202069
9905133	9203076
9905133	9206114
9905133	9303052
9905133	9404065
9905133	9407087
9905133	9408092
9905133	9408099
9905133	9411176
9905133	9503079
9905133	9507001
9905133	9810006
9905133	9905221
9905133	9906010
2233	9301037
2233	9312048
2233	9503046
2233	9612017
9312048	9304142
9612017	9311147
9612017	9312048
9612017	9312153
9612017	9403009
9612017	9412059
9612017	9503046
9612017	9506125
9612017	9511219
9612017	9607204
2234	2167
2234	9302136
2234	9512026
2234	9904185
2234	9904204
2234	9906146
9904185	9207008
9904185	9904204
9904204	9207008
9904204	9310144
9904204	9502033
9906146	9207008
9906146	9208047
9906146	9502033
9906146	9502137
9906146	9505173
9906146	9703152
9906146	9704023
9906146	9706133
9906146	9803247
9906146	9904204
9906146	9906124
2235	9409089
2235	9602135
2235	9711200
2235	9802150
2235	9803131
2235	9805097
2235	9810225
2235	9811056
2235	9902170
2235	9902195
2235	9903132
2235	9904197
2235	9905111
2235	9907003
2235	9908109
2235	9910036
2235	9911124
9903132	9301052
9903132	9604089
9903132	9605051
9903132	9612229
9903132	9702101
9903132	9705117
9903132	9708005
9903132	9711200
9903132	9802109
9903132	9802150
9903132	9803131
9903132	9805129
9903132	9808117
9903132	9810186
9903132	9810225
9903132	9811004
9903132	9811120
9903132	9812073
9903132	9812121
9903132	9901056
9903132	9901149
9903132	9902067
9903132	9902074
9903132	9902125
9903132	9902155
9903132	9902170
9903132	9902195
9904197	9203018
9904197	9409089
9904197	9507121
9904197	9512059
9904197	9602052
9904197	9608117
9904197	9611050
9904197	9702101
9904197	9702187
9904197	9711200
9904197	9712253
9904197	9802109
9904197	9802150
9904197	9803131
9904197	9804201
9904197	9806199
9904197	9812196
9904197	9902121
9904197	9902170
9904197	9902195
9904197	9903078
9904197	9903132
9904197	9903214
9904197	9903238
9911124	9602135
9911124	9604166
9911124	9711200
9911124	9802109
9911124	9802150
9911124	9803131
9911124	9805156
9911124	9805207
9911124	9810053
9911124	9811056
9911124	9811224
9911124	9901143
9911124	9903078
9911124	9904035
9911124	9905030
9911124	9905111
9911124	9905205
9911124	9906147
9911124	9907003
9911124	9907188
9911124	9908001
9911124	9908022
9911124	9908109
9911124	9910040
2236	2143
2236	2171
2236	2210
2236	9609202
2236	9711162
2236	9711165
9609202	9303145
9609202	9401105
9609202	9403173
9609202	9406154
9609202	9407182
9609202	9502066
9609202	9503194
9609202	9505049
9609202	9508075
9609202	9511100
9609202	9607065
2237	1084
2237	1143
2237	1201
2237	2117
2237	2211
2237	9402113
2237	9404008
2237	9406125
2237	9503099
2237	9510017
2237	9605088
2237	9705038
2237	9707051
2237	9805019
2237	9805170
2237	9806155
2237	9807138
2237	9810188
2237	9811237
2237	9812135
2237	9901159
2237	9902105
2237	9911116
2237	9912249
2238	9302012
2238	9406140
2238	9511151
2239	9605022
2239	9707253
2239	9711168
2239	9806193
2239	9809199
2239	9812059
2239	9906228
2239	9907192
2239	9912223
9711168	9406048
9711168	9703097
9711168	9707122
9711168	9707253
9711168	9710101
9806193	9406048
9806193	9707253
9809199	9406048
9809199	9605022
9809199	9707122
9809199	9707253
9809199	9806193
9906228	9312080
9906228	9406048
9906228	9503023
9906228	9505157
9906228	9508082
9906228	9511060
9906228	9602089
9906228	9605022
9906228	9608071
9906228	9608192
9906228	9611078
9906228	9707083
9906228	9707122
9906228	9707253
9906228	9806193
9906228	9810062
2240	9201014
2240	9204060
2240	9211047
2240	9301043
2240	9309097
2240	9504090
2240	9504145
2240	9511204
2240	9511230
2240	9512204
2240	9603170
2240	9610154
2240	9703003
2240	9805190
9211047	9201014
9211047	9202039
9211047	9204060
9211047	9205004
9211047	9209059
9211047	9210053
9511204	9204060
9511204	9205004
9511204	9301042
9511204	9309097
9511204	9407087
9511204	9502072
9511204	9504090
9511204	9504145
9511204	9505062
9511204	9507121
9511204	9510017
9511204	9510135
9511204	9510169
9511204	9510225
9511230	9204060
9511230	9205004
9511230	9412117
9511230	9504090
9511230	9504145
9511230	9506091
9511230	9511058
9511230	9511204
9512204	9201014
9512204	9202039
9512204	9204060
9512204	9205004
9512204	9211047
9512204	9308083
9512204	9308122
9512204	9402114
9512204	9403187
9512204	9406055
9512204	9412117
9512204	9412236
9610154	9204060
9610154	9205004
9610154	9211047
9610154	9301042
9610154	9407087
9610154	9408099
9610154	9505105
9610154	9506112
9610154	9510234
9610154	9512204
9610154	9603170
2241	9506126
2241	9706175
2241	9707134
2241	9802162
2241	9809070
2241	9812136
2241	9910055
2241	9910056
2241	9911158
2242	2007
2242	2191
2242	9209116
2242	9307049
2242	9501068
2242	9507090
2242	9510097
2242	9511108
2242	9512031
2242	9601029
2242	9602043
2242	9602108
2242	9603087
2242	9604035
2242	9604166
2242	9606193
2242	9610155
2242	9611050
2242	9612204
2242	9704142
2242	9704143
2242	9705169
2242	9706207
2242	9708103
2242	9801161
2242	9804177
2242	9806191
2242	9807014
2242	9811034
2242	9812034
2242	9903046
2242	9905143
2242	9907191
2242	9908044
2242	9910021
2242	9910022
2242	9910028
2242	9910237
2242	9911001
2242	9911066
2242	9911161
9209116	9201029
9209116	9201061
9209116	9202004
9209116	9202075
9209116	9205027
9307049	9207060
9307049	9209116
9507090	9205027
9507090	9205051
9507090	9207016
9507090	9207053
9507090	9208078
9507090	9209125
9507090	9211056
9507090	9302109
9507090	9303057
9507090	9305185
9507090	9401139
9507090	9402002
9507090	9406105
9507090	9408083
9507090	9409119
9507090	9410046
9507090	9410167
9507090	9411187
9507090	9501030
9507090	9503082
9507090	9503124
9507090	9504027
9507090	9504047
9507090	9504147
9507090	9505073
9507090	9506057
9507090	9506126
9507090	9506200
9510097	9203070
9510097	9205051
9510097	9205081
9510097	9211056
9510097	9308042
9510097	9311120
9510097	9312058
9510097	9401003
9510097	9402002
9510097	9406067
9510097	9406105
9510097	9408040
9510097	9409021
9510097	9409060
9510097	9409119
9510097	9410167
9510097	9412162
9510097	9412184
9510097	9503029
9510097	9503084
9510097	9503124
9510097	9505052
9510097	9505073
9510097	9506065
9510097	9506106
9510097	9506113
9510097	9507022
9510097	9507048
9510097	9507090
9510097	9507160
9510097	9508058
9510097	9509106
9510097	9509108
9510097	9509148
9511108	9207091
9511108	9208055
9511108	9308083
9511108	9308122
9511108	9406198
9511108	9410167
9511108	9502072
9511108	9503124
9511108	9504006
9511108	9504034
9511108	9504090
9511108	9504145
9511108	9505105
9511108	9506110
9511108	9506112
9511108	9506144
9511108	9506150
9511108	9507012
9511108	9507153
9511108	9507158
9511108	9509009
9511108	9510079
9511108	9510142
9511108	9510182
9511108	9510225
9511108	9511030
9604166	9205027
9604166	9504147
9604166	9506126
9604166	9507090
9604166	9510097
9604166	9511053
9604166	9511064
9604166	9512031
9604166	9512059
9604166	9512062
9604166	9601029
9604166	9601152
9604166	9601177
9604166	9602043
9604166	9602071
9604166	9603060
9604166	9603061
9604166	9603087
9604166	9603126
9604166	9604035
9604166	9604042
9604166	9604055
9604166	9604068
9604166	9604089
9604166	9604091
9708103	9207091
9708103	9301042
9708103	9309097
9708103	9310118
9708103	9504090
9708103	9504145
9708103	9506144
9708103	9508072
9708103	9511108
9708103	9601029
9708103	9601177
9708103	9602065
9708103	9602136
9708103	9603090
9708103	9603100
9708103	9603150
9708103	9607077
9708103	9608059
9708103	9608099
9708103	9610105
9708103	9610155
9708103	9610232
9708103	9611210
9708103	9702010
9708103	9702103
9708103	9702168
9708103	9703082
9708103	9703101
9708103	9704095
9708103	9704142
9708103	9704147
9708103	9705169
9708103	9708065
9801161	9207091
9801161	9310118
9801161	9506144
9801161	9511108
9801161	9601029
9801161	9601177
9801161	9602065
9801161	9602136
9801161	9603090
9801161	9603100
9801161	9610155
9801161	9703082
9801161	9703101
9801161	9704142
9801161	9704147
9801161	9705169
9801161	9708103
9801161	9712253
9806191	9203070
9806191	9305143
9806191	9602108
9806191	9603087
9806191	9604035
9806191	9604179
9806191	9606139
9806191	9609095
9806191	9610043
9806191	9702202
9806191	9702205
9806191	9703041
9806191	9703166
9806191	9703204
9806191	9704143
9806191	9705079
9806191	9708116
9806191	9710129
9806191	9711042
9807014	9207091
9807014	9503124
9807014	9504090
9807014	9504145
9807014	9505105
9807014	9506144
9807014	9506150
9807014	9508072
9807014	9511030
9807014	9511108
9807014	9601029
9807014	9602102
9807014	9602114
9807014	9602120
9807014	9602136
9807014	9603003
9807014	9603090
9807014	9603150
9807014	9603161
9807014	9606049
9807014	9607077
9807014	9610155
9807014	9702155
9807014	9703101
9807014	9704142
9807014	9705169
9807014	9708065
9807014	9708103
9807014	9801161
9807014	9802140
2243	9405173
2243	9811117
2243	9906189
9906189	9811117
9906189	9812147
9906189	9901100
9906189	9904132
9906189	9905077
2244	2054
2244	2057
2244	2159
2244	2160
2244	9501068
2244	9503124
2244	9505053
2244	9506106
2244	9506126
2244	9507022
2244	9507160
2244	9509070
2244	9510225
2244	9511030
2244	9512077
2244	9601038
2244	9605033
2244	9607163
2244	9608105
2244	9608129
2244	9611230
2244	9703210
2244	9703228
2244	9707042
2244	9707123
2244	9707224
2244	9708002
2244	9803069
2244	9808074
2244	9812071
2244	9812088
2244	9812149
2244	9903145
2244	9907215
2244	9909229
2244	9911084
2244	9911113
2244	9911161
2244	9912132
2244	9912157
9505053	9406198
9505053	9503124
9505053	9504027
9505053	9504047
9505053	9504145
9505053	9505023
9506106	9207016
9506106	9209023
9506106	9210031
9506106	9211056
9506106	9212030
9506106	9303057
9506106	9305066
9506106	9305142
9506106	9311120
9506106	9401025
9506106	9402002
9506106	9402120
9506106	9404114
9506106	9405117
9506106	9406009
9506106	9406059
9506106	9406067
9506106	9406069
9506106	9406105
9506106	9409021
9506106	9409060
9506106	9410046
9506106	9411099
9506106	9411187
9506106	9412162
9506106	9502099
9506106	9503127
9506106	9504142
9506106	9504147
9506106	9505052
9507022	9202014
9507022	9205027
9507022	9207016
9507022	9212030
9507022	9302038
9507022	9401025
9507022	9408040
9507022	9409021
9507022	9409060
9507022	9410167
9507022	9412162
9507022	9501068
9507022	9504090
9507022	9505073
9507022	9506106
9507022	9506113
9507160	9204031
9507160	9205051
9507160	9207016
9507160	9207053
9507160	9209125
9507160	9211056
9507160	9402002
9507160	9406009
9507160	9406105
9507160	9409119
9507160	9410167
9507160	9412162
9507160	9501030
9507160	9503029
9507160	9503124
9507160	9504027
9507160	9504047
9507160	9504090
9507160	9504145
9507160	9505073
9507160	9506057
9507160	9506106
9507160	9506113
9507160	9506126
9507160	9507022
9507160	9507090
9507160	9507121
9509070	9205027
9509070	9205081
9509070	9305142
9509070	9311120
9509070	9312058
9509070	9404151
9509070	9405117
9509070	9406105
9509070	9407087
9509070	9408099
9509070	9409060
9509070	9410167
9509070	9412184
9509070	9501030
9509070	9501068
9509070	9503124
9509070	9504027
9509070	9504047
9509070	9504090
9509070	9504095
9509070	9504147
9509070	9505053
9509070	9505073
9509070	9506160
9509070	9506194
9509070	9506200
9509070	9507048
9509070	9507158
9509070	9508045
9509070	9509050
9703210	208020
9703210	9203031
9703210	9407031
9703210	9407087
9703210	9408099
9703210	9411149
9703210	9412184
9703210	9503179
9703210	9504102
9703210	9507008
9703210	9509175
9703210	9601038
9703210	9603042
9703210	9603167
9703210	9604129
9703210	9606165
9703210	9607207
9703210	9608129
9703210	9610140
9703210	9611050
9703210	9611230
9703210	9702014
9703210	9703051
9703210	9703166
9703228	9508156
9703228	9603136
9703228	9606017
9703228	9607163
9703228	9607202
9703228	9607207
9703228	9608105
9703228	9611016
9703228	9611063
9703228	9611230
9703228	9612131
9707224	9408074
9707224	9505186
9707224	9510017
9707224	9510209
9707224	9511222
9707224	9512196
9707224	9512219
9707224	9602052
9707224	9603142
9707224	9604070
9707224	9605033
9707224	9605150
9707224	9606017
9707224	9606044
9707224	9606122
9707224	9607163
9707224	9608111
9707224	9609070
9707224	9609122
9707224	9610043
9707224	9610237
9707224	9611176
9707224	9611222
9707224	9612188
9707224	9701129
9707224	9702031
9707224	9705221
9707224	9812071
9707224	9812088
9707224	9812149
9708002	208020
9708002	9402032
9708002	9403040
9708002	9407031
9708002	9501068
9708002	9503124
9708002	9504108
9708002	9505053
9708002	9506126
9708002	9510017
9708002	9511194
9708002	9511222
9708002	9601038
9708002	9604091
9708002	9604156
9708002	9605033
9708002	9606017
9708002	9606169
9708002	9607163
9708002	9607229
9708002	9612204
9708002	9612215
9708002	9705162
9708002	9705212
9708002	9706117
9708002	9706144
9708002	9707042
9708002	9707123
9708002	9707224
9803069	9506052
9803069	9601097
9803069	9602167
9803069	9605229
9803069	9608163
9803069	9611063
9803069	9611230
9803069	9702014
9803069	9702154
9803069	9702180
9803069	9703051
9803069	9703166
9803069	9703210
9803069	9704043
9803069	9704044
9803069	9704061
9803069	9704104
9803069	9705004
9803069	9705106
9803069	9705199
9803069	9705232
9803069	9706109
9803069	9706127
9803069	9708127
9803069	9708149
9803069	9709080
9803069	9709096
9803069	9801020
9803069	9802067
9808074	208020
9808074	9510169
9808074	9510200
9808074	9511222
9808074	9603194
9808074	9605033
9808074	9701037
9808074	9701166
9808074	9702037
9808074	9706117
9808074	9707068
9808074	9707224
9808074	9709219
9808074	9802088
9808074	9806199
9812088	208020
9812088	9403040
9812088	9410167
9812088	9510017
9812088	9510161
9812088	9511173
9812088	9511222
9812088	9512077
9812088	9601003
9812088	9601038
9812088	9605033
9812088	9705023
9812088	9707068
9812088	9707224
9812088	9709219
9812088	9710004
9812088	9710206
9812088	9802088
9812088	9803053
9812088	9803194
9812088	9806199
9812088	9812071
9812149	9511222
9812149	9605033
9812149	9707224
9812149	9709219
9812149	9710206
9812149	9808074
9812149	9812071
9812149	9812088
9907215	9505054
9907215	9506048
9907215	9507027
9907215	9510209
9907215	9511222
9907215	9512059
9907215	9512196
9907215	9512219
9907215	9604178
9907215	9605033
9907215	9612188
9907215	9703210
9907215	9707224
9907215	9708002
9907215	9708118
9907215	9710206
9907215	9711104
9907215	9712028
9907215	9805112
9907215	9805141
9907215	9808074
9907215	9810153
9907215	9810213
9907215	9812071
9907215	9812088
9907215	9812149
9907215	9903145
9907215	9903242
9911084	9205051
9911084	9205081
9911084	9211056
9911084	9402002
9911084	9410167
9911084	9510209
9911084	9511030
9911084	9707042
9911084	9802051
9911084	9909229
9911084	9910238
9911084	9910248
9911084	9910268
9911113	9506052
9911113	9510169
9911113	9512059
9911113	9602064
9911113	9602077
9911113	9604041
9911113	9607163
9911113	9608105
9911113	9608163
9911113	9611230
9911113	9702038
9911113	9705022
9911113	9705030
9911113	9705044
9911113	9706047
9911113	9707042
9911113	9710247
9911113	9711098
9911113	9711145
9911113	9712143
9911113	9712145
9911113	9803112
9911113	9803160
9911113	9812212
9911113	9903242
9911113	9909229
9911113	9910238
9911113	9910248
9911113	9910268
9912157	9403040
9912157	9403123
9912157	9507012
9912157	9510017
9912157	9603167
9912157	9604091
9912157	9610140
9912157	9701137
9912157	9703166
9912157	9705030
9912157	9705074
9912157	9705084
9912157	9705130
9912157	9707068
9912157	9712186
9912157	9712230
9912157	9802183
9912157	9803015
9912157	9806155
9912157	9812031
9912157	9902120
9912157	9903031
9912157	9906200
9912157	9906242
9912157	9911096
9912157	9911161
2245	1081
2245	9206106
2245	9210046
2245	9302047
2245	9303136
2245	9304057
2245	9305148
2245	9306054
2245	9306101
2245	9307126
2245	9307155
2245	9310080
2245	9312206
2245	9405109
2245	9405194
2245	9407023
2245	9407129
2245	9410162
2245	9410190
2245	9411202
2245	9412228
2245	9502010
2245	9502087
2245	9504036
2245	9504037
2245	9505173
2245	9509035
2245	9509047
2245	9510087
2245	9510116
2245	9510195
2245	9602163
2245	9604027
2245	9606181
2245	9609037
2245	9609192
2245	9702027
2245	9702042
2245	9703017
2245	9706119
2245	9708159
2245	9712125
2245	9712226
2245	9802027
2245	9802118
2245	9803030
2245	9807016
2245	9807191
2245	9811231
2245	9812140
2245	9905083
2245	9906115
2245	9906121
2245	9909223
2245	9910201
2245	9911092
2245	9912021
9304057	9202021
9304057	9206084
9304057	9208027
9304057	9303136
9306101	9206106
9307126	9203038
9307126	9306135
9307126	9306147
9307126	9307027
9310080	9306054
9310080	9310123
9405194	9206106
9405194	9304057
9405194	9306101
9405194	9310080
9405194	9312206
9405194	9405109
9407023	9309085
9407023	9312206
9410162	9301122
9410162	9306147
9410162	9307126
9410162	9309085
9410162	9310123
9410162	9405109
9410162	9407023
9410162	9407061
9410190	9201056
9411202	9310025
9411202	9404183
9411202	9405109
9411202	9405194
9411202	9407129
9502087	9210038
9502087	9402108
9504036	9201056
9504036	9302136
9504036	9305148
9504036	9307169
9504036	9310123
9504036	9312087
9504036	9407061
9504036	9410162
9504037	9302136
